opportunity_id,advisor_id,rm_id,fund_id,created_date,current_stage,expected_commitment,actual_commitment,close_date,days_to_close,probability,source_campaign_id,loss_reason
O01292,A0075,RM001,F009,2025-05-21,Committed,5000000,5250000.0,2025-12-17,210.0,100,,
O01293,A0118,RM013,F005,2026-04-02,Prospect,13250000,,,,10,,
O01294,A0022,RM003,F009,2026-01-01,Lost,5000000,,2026-07-08,188.0,0,,Client Risk Appetite
O01295,A0145,RM006,F006,2025-11-28,Prospect,2500000,,,,10,,
O01296,A0304,RM016,F003,2025-09-06,Interested,1750000,,,,25,C014,
O01297,A0021,RM010,F007,2025-10-12,Prospect,115750000,,,,10,,
O01298,A0196,RM009,F005,2025-09-02,Prospect,5250000,,,,10,,
O01299,A0090,RM014,F003,2025-08-05,Prospect,73500000,,,,10,,
O01300,A0222,RM010,F008,2025-07-25,Due Diligence,39250000,,,,50,,
O01301,A0195,RM005,F010,2025-10-23,Interested,47500000,,,,25,C002,
O01302,A0065,RM005,F010,2026-03-20,Due Diligence,92000000,,,,50,C007,
O01303,A0340,RM016,F002,2026-01-25,Due Diligence,43500000,,,,50,C026,
O01304,A0198,RM014,F007,2025-06-08,Due Diligence,97250000,,,,50,,
O01305,A0395,RM002,F003,2025-08-11,Interested,12500000,,,,25,,
O01306,A0395,RM002,F002,2025-06-20,Prospect,11250000,,,,10,C010,
O01307,A0099,RM001,F007,2025-08-27,Prospect,12000000,,,,10,C027,
O01308,A0352,RM002,F005,2025-11-22,Soft Circle,98250000,,,,75,,
O01309,A0286,RM008,F001,2025-08-21,Prospect,5000000,,,,10,,
O01310,A0170,RM012,F005,2025-08-02,Committed,43500000,37000000.0,2026-02-18,200.0,100,,
O01311,A0324,RM008,F008,2025-10-09,Committed,49750000,43750000.0,2026-06-04,238.0,100,,
O01312,A0166,RM013,F006,2025-12-01,Lost,2500000,,2026-04-27,147.0,0,,Timing - Deferred
O01313,A0195,RM005,F002,2025-10-15,Interested,44500000,,,,25,C004,
O01314,A0148,RM011,F002,2026-02-05,Soft Circle,18250000,,,,75,,
O01315,A0336,RM005,F003,2025-10-29,Soft Circle,10500000,,,,75,,
O01316,A0361,RM001,F002,2025-10-01,Due Diligence,21750000,,,,50,,
O01317,A0059,RM002,F009,2025-09-16,Due Diligence,7250000,,,,50,,
O01318,A0232,RM012,F010,2025-08-12,Lost,2000000,,2025-12-21,131.0,0,,Timing - Deferred
O01319,A0045,RM016,F010,2025-06-11,Committed,7000000,6500000.0,2025-11-28,170.0,100,C009,
O01320,A0353,RM004,F005,2026-01-06,Lost,173500000,,2026-04-28,112.0,0,,Timing - Deferred
O01321,A0087,RM013,F008,2025-05-27,Prospect,63750000,,,,10,C023,
O01322,A0015,RM005,F008,2026-04-14,Due Diligence,8500000,,,,50,C017,
O01323,A0297,RM006,F004,2026-02-08,Due Diligence,54000000,,,,50,,
O01324,A0264,RM003,F010,2025-08-21,Due Diligence,2750000,,,,50,,
O01325,A0163,RM014,F002,2025-10-09,Interested,283000000,,,,25,,
O01326,A0244,RM007,F010,2025-05-19,Committed,1000000,750000.0,2025-12-01,196.0,100,,
O01327,A0306,RM009,F002,2025-08-16,Prospect,55750000,,,,10,C024,
O01328,A0066,RM002,F006,2025-07-21,Prospect,69500000,,,,10,,
O01329,A0121,RM010,F005,2025-07-16,Due Diligence,237250000,,,,50,,
O01330,A0193,RM004,F010,2026-04-11,Due Diligence,1250000,,,,50,C020,
O01331,A0250,RM010,F005,2025-06-28,Interested,10500000,,,,25,C020,
O01332,A0242,RM015,F002,2025-10-16,Interested,6250000,,,,25,,
O01333,A0195,RM005,F008,2026-03-23,Interested,51000000,,,,25,C013,
O01334,A0262,RM009,F007,2026-04-10,Due Diligence,58750000,,,,50,C023,
O01335,A0008,RM010,F009,2026-02-12,Committed,5000000,5250000.0,2026-06-18,126.0,100,,
O01336,A0128,RM002,F006,2025-07-11,Prospect,2500000,,,,10,,
O01337,A0224,RM009,F006,2025-07-25,Due Diligence,2500000,,,,50,,
O01338,A0122,RM006,F008,2025-08-16,Soft Circle,60000000,,,,75,C004,
O01339,A0375,RM010,F002,2025-12-31,Prospect,5000000,,,,10,C004,
O01340,A0385,RM001,F006,2025-11-21,Committed,2500000,2500000.0,2026-06-21,212.0,100,,
O01341,A0147,RM016,F003,2026-01-11,Due Diligence,6250000,,,,50,,
O01342,A0091,RM009,F002,2025-10-25,Lost,41750000,,2025-12-02,38.0,0,,Allocation Already Filled
O01343,A0089,RM012,F005,2025-06-05,Soft Circle,17000000,,,,75,,
O01344,A0175,RM007,F010,2026-04-12,Due Diligence,5750000,,,,50,,
O01345,A0383,RM010,F007,2026-01-10,Interested,14750000,,,,25,,
O01346,A0093,RM012,F008,2026-01-17,Due Diligence,35750000,,,,50,,
O01347,A0131,RM006,F007,2025-12-01,Soft Circle,5000000,,,,75,C005,
O01348,A0218,RM006,F009,2026-03-23,Interested,13500000,,,,25,C024,
O01349,A0223,RM008,F003,2025-07-23,Interested,1000000,,,,25,,
O01350,A0262,RM009,F004,2025-12-17,Prospect,74250000,,,,10,,
O01351,A0290,RM015,F006,2025-08-15,Prospect,17250000,,,,10,,
O01352,A0314,RM016,F002,2025-09-20,Committed,5000000,4750000.0,2026-03-07,168.0,100,C008,
O01353,A0195,RM005,F007,2025-05-23,Interested,27000000,,,,25,,
O01354,A0028,RM011,F004,2025-06-01,Prospect,2500000,,,,10,,
O01355,A0268,RM007,F007,2026-01-07,Interested,5000000,,,,25,,
O01356,A0233,RM004,F007,2026-03-04,Due Diligence,5000000,,,,50,,
O01357,A0084,RM012,F001,2025-07-08,Prospect,5000000,,,,10,,
O01358,A0340,RM016,F009,2025-06-04,Interested,20250000,,,,25,C019,
O01359,A0295,RM009,F006,2025-06-12,Lost,38250000,,2025-11-09,150.0,0,,Competing Manager Selected
O01360,A0166,RM013,F007,2025-09-07,Lost,5000000,,2026-02-07,153.0,0,,Liquidity Mismatch
O01361,A0387,RM006,F001,2026-01-18,Interested,5000000,,,,25,C011,
O01362,A0268,RM007,F008,2025-11-08,Interested,3750000,,,,25,,
O01363,A0370,RM009,F004,2026-01-08,Prospect,2500000,,,,10,,
O01364,A0290,RM015,F003,2025-11-24,Interested,25000000,,,,25,,
O01365,A0283,RM010,F008,2025-07-18,Interested,36250000,,,,25,C008,
O01366,A0086,RM003,F003,2025-07-10,Lost,13000000,,2026-01-18,192.0,0,C005,Client Risk Appetite
O01367,A0165,RM011,F002,2026-04-15,Due Diligence,46750000,,,,50,C021,
O01368,A0252,RM008,F007,2025-09-24,Lost,18250000,,2026-04-07,195.0,0,C018,Timing - Deferred
O01369,A0329,RM001,F005,2025-12-13,Lost,10500000,,2026-05-02,140.0,0,,Timing - Deferred
O01370,A0363,RM012,F001,2025-09-23,Committed,97500000,101000000.0,2026-04-25,214.0,100,C005,
O01371,A0032,RM001,F003,2025-08-30,Prospect,17500000,,,,10,,
O01372,A0284,RM016,F004,2026-02-23,Interested,2500000,,,,25,,
O01373,A0105,RM004,F002,2025-11-12,Committed,6000000,6250000.0,2026-03-09,117.0,100,,
O01374,A0283,RM010,F004,2025-07-02,Committed,16750000,15500000.0,2025-09-09,69.0,100,C003,
O01375,A0125,RM013,F007,2025-08-19,Interested,5000000,,,,25,,
O01376,A0223,RM008,F006,2026-04-02,Prospect,2500000,,,,10,C013,
O01377,A0207,RM008,F007,2025-10-13,Lost,9750000,,2025-12-01,49.0,0,,Pricing/Fee Concerns
O01378,A0348,RM003,F003,2025-12-20,Interested,2250000,,,,25,,
O01379,A0259,RM007,F007,2025-09-05,Soft Circle,5000000,,,,75,,
O01380,A0096,RM010,F010,2025-06-27,Due Diligence,31750000,,,,50,C020,
O01381,A0249,RM001,F007,2025-10-15,Due Diligence,5500000,,,,50,,
O01382,A0253,RM004,F006,2025-06-27,Committed,16250000,17750000.0,2026-01-26,213.0,100,,
O01383,A0145,RM006,F008,2025-09-10,Interested,2500000,,,,25,,
O01384,A0104,RM011,F004,2025-08-03,Interested,19250000,,,,25,,
O01385,A0362,RM014,F006,2025-05-19,Interested,7750000,,,,25,,
O01386,A0060,RM006,F008,2025-05-30,Committed,2500000,2500000.0,2025-12-27,211.0,100,,
O01387,A0055,RM006,F001,2025-12-19,Prospect,5000000,,,,10,C004,
O01388,A0232,RM012,F002,2025-07-27,Committed,5000000,5000000.0,2025-11-27,123.0,100,,
O01389,A0122,RM006,F001,2026-01-05,Committed,28250000,24500000.0,2026-05-06,121.0,100,,
O01390,A0199,RM014,F003,2025-08-10,Interested,155500000,,,,25,,
O01391,A0106,RM001,F008,2025-05-18,Prospect,8000000,,,,10,,
O01392,A0146,RM016,F009,2025-08-03,Prospect,161000000,,,,10,,
O01393,A0161,RM009,F001,2026-01-11,Interested,50250000,,,,25,C006,
O01394,A0220,RM015,F010,2026-04-05,Committed,4500000,4750000.0,2026-06-04,60.0,100,C018,
O01395,A0031,RM010,F004,2026-02-01,Prospect,5000000,,,,10,,
O01396,A0170,RM012,F005,2026-03-11,Interested,52750000,,,,25,,
O01397,A0273,RM012,F002,2026-02-27,Prospect,19250000,,,,10,C019,
O01398,A0282,RM005,F001,2025-05-31,Prospect,14750000,,,,10,C026,
O01399,A0107,RM004,F006,2025-05-27,Interested,61000000,,,,25,C014,
O01400,A0213,RM016,F010,2025-10-20,Lost,45000000,,2025-12-10,51.0,0,,Allocation Already Filled
O01401,A0152,RM015,F008,2026-03-03,Soft Circle,2500000,,,,75,C022,
O01402,A0015,RM005,F007,2025-09-19,Due Diligence,10750000,,,,50,C019,
O01403,A0170,RM012,F004,2025-09-06,Soft Circle,21500000,,,,75,,
O01404,A0267,RM007,F004,2026-03-30,Due Diligence,7500000,,,,50,,
O01405,A0377,RM013,F006,2026-03-28,Interested,5500000,,,,25,,
O01406,A0043,RM003,F010,2026-03-03,Committed,51750000,45750000.0,2026-08-20,170.0,100,,
O01407,A0169,RM010,F010,2025-07-03,Prospect,1750000,,,,10,,
O01408,A0375,RM010,F010,2025-12-28,Interested,5000000,,,,25,,
O01409,A0186,RM006,F007,2026-03-17,Lost,47000000,,2026-09-15,182.0,0,C015,Allocation Already Filled
O01410,A0356,RM002,F001,2025-06-01,Prospect,5000000,,,,10,,
O01411,A0270,RM012,F004,2026-01-18,Prospect,2500000,,,,10,,
O01412,A0345,RM016,F008,2026-03-13,Lost,49250000,,2026-09-28,199.0,0,,Liquidity Mismatch
O01413,A0301,RM012,F002,2026-02-06,Interested,45250000,,,,25,,
O01414,A0029,RM002,F003,2025-10-14,Prospect,1750000,,,,10,C013,
O01415,A0303,RM014,F010,2026-01-26,Committed,61000000,58750000.0,2026-06-17,142.0,100,,
O01416,A0050,RM015,F002,2026-01-06,Interested,5000000,,,,25,,
O01417,A0298,RM008,F008,2025-07-08,Soft Circle,145500000,,,,75,,
O01418,A0165,RM011,F006,2025-12-21,Interested,56250000,,,,25,C020,
O01419,A0272,RM012,F007,2025-10-16,Interested,14750000,,,,25,C016,
O01420,A0024,RM008,F010,2025-10-19,Due Diligence,7000000,,,,50,,
O01421,A0044,RM005,F003,2026-03-03,Interested,2000000,,,,25,,
O01422,A0041,RM008,F005,2025-12-07,Committed,47250000,51000000.0,2026-07-15,220.0,100,,
O01423,A0149,RM014,F006,2025-07-17,Interested,176750000,,,,25,,
O01424,A0066,RM002,F009,2025-12-31,Prospect,139000000,,,,10,C019,
O01425,A0004,RM016,F010,2025-08-09,Lost,24500000,,2025-09-16,38.0,0,,Pricing/Fee Concerns
O01426,A0351,RM007,F006,2025-11-18,Soft Circle,9250000,,,,75,C024,
O01427,A0299,RM006,F006,2025-07-10,Soft Circle,6000000,,,,75,,
O01428,A0222,RM010,F010,2026-01-29,Interested,14750000,,,,25,,
O01429,A0289,RM008,F010,2025-08-22,Prospect,16000000,,,,10,,
O01430,A0120,RM009,F010,2025-07-18,Interested,2000000,,,,25,,
O01431,A0281,RM009,F005,2026-01-07,Prospect,6000000,,,,10,,
O01432,A0205,RM014,F005,2025-11-02,Due Diligence,46750000,,,,50,,
O01433,A0035,RM002,F006,2025-05-10,Due Diligence,92000000,,,,50,C006,
O01434,A0263,RM014,F010,2025-06-03,Soft Circle,6250000,,,,75,C028,
O01435,A0398,RM007,F006,2025-08-07,Due Diligence,41000000,,,,50,,
O01436,A0100,RM006,F001,2026-04-09,Prospect,23500000,,,,10,,
O01437,A0002,RM006,F006,2025-09-24,Prospect,5250000,,,,10,,
O01438,A0299,RM006,F005,2025-12-22,Committed,4250000,4500000.0,2026-06-09,169.0,100,,
O01439,A0111,RM006,F007,2025-05-16,Soft Circle,5750000,,,,75,,
O01440,A0161,RM009,F002,2025-09-22,Prospect,71500000,,,,10,,
O01441,A0004,RM016,F010,2025-05-31,Interested,37750000,,,,25,,
O01442,A0026,RM011,F004,2025-06-20,Soft Circle,7250000,,,,75,,
O01443,A0282,RM005,F006,2026-03-01,Prospect,8500000,,,,10,,
O01444,A0385,RM001,F002,2025-07-12,Lost,5000000,,2026-01-14,186.0,0,,Pricing/Fee Concerns
O01445,A0232,RM012,F008,2025-11-09,Interested,3000000,,,,25,,
O01446,A0336,RM005,F001,2026-03-04,Lost,5000000,,2026-07-06,124.0,0,,Pricing/Fee Concerns
O01447,A0080,RM006,F004,2025-05-20,Lost,7000000,,2025-07-18,59.0,0,C017,Pricing/Fee Concerns
O01448,A0027,RM006,F003,2026-02-01,Lost,84500000,,2026-06-22,141.0,0,,Competing Manager Selected
O01449,A0138,RM016,F002,2025-11-03,Prospect,27000000,,,,10,C021,
O01450,A0081,RM001,F004,2025-09-22,Soft Circle,6000000,,,,75,C026,
O01451,A0243,RM013,F007,2026-02-13,Due Diligence,7500000,,,,50,C018,
O01452,A0382,RM010,F005,2026-01-16,Interested,56750000,,,,25,,
O01453,A0091,RM009,F004,2025-10-25,Interested,71000000,,,,25,,
O01454,A0360,RM013,F004,2025-11-08,Soft Circle,24000000,,,,75,,
O01455,A0211,RM006,F006,2026-04-01,Due Diligence,88000000,,,,50,,
O01456,A0040,RM001,F009,2026-03-22,Prospect,8250000,,,,10,,
O01457,A0211,RM006,F001,2025-11-07,Prospect,48000000,,,,10,,
O01458,A0185,RM004,F010,2026-01-27,Committed,4000000,3500000.0,2026-07-05,159.0,100,C024,
O01459,A0298,RM008,F007,2025-07-02,Committed,85250000,80500000.0,2026-02-14,227.0,100,,
O01460,A0298,RM008,F009,2025-10-29,Interested,68000000,,,,25,,
O01461,A0254,RM002,F006,2025-06-23,Interested,12500000,,,,25,,
O01462,A0264,RM003,F006,2025-06-16,Interested,4750000,,,,25,C012,
O01463,A0239,RM003,F003,2025-07-19,Interested,113000000,,,,25,,
O01464,A0094,RM005,F006,2026-03-27,Due Diligence,13500000,,,,50,,
O01465,A0368,RM008,F010,2025-06-13,Prospect,31500000,,,,10,,
O01466,A0083,RM012,F005,2025-12-13,Prospect,1750000,,,,10,C010,
O01467,A0234,RM008,F007,2025-06-20,Lost,5000000,,2025-12-21,184.0,0,,Allocation Already Filled
O01468,A0307,RM014,F007,2026-02-07,Lost,14250000,,2026-02-28,21.0,0,C007,Pricing/Fee Concerns
O01469,A0033,RM009,F009,2026-03-30,Prospect,19250000,,,,10,C011,
O01470,A0178,RM004,F004,2025-07-16,Soft Circle,37250000,,,,75,C006,
O01471,A0012,RM012,F007,2025-11-11,Lost,5000000,,2026-01-24,74.0,0,,Liquidity Mismatch
O01472,A0090,RM014,F004,2025-11-09,Lost,145250000,,2025-12-13,34.0,0,,Client Risk Appetite
O01473,A0252,RM008,F002,2025-06-06,Lost,23250000,,2025-07-17,41.0,0,,Competing Manager Selected
O01474,A0363,RM012,F004,2025-09-27,Due Diligence,37250000,,,,50,C008,
O01475,A0121,RM010,F010,2025-08-31,Interested,82500000,,,,25,,
O01476,A0332,RM001,F001,2026-03-22,Committed,5000000,4750000.0,2026-05-24,63.0,100,,
O01477,A0206,RM004,F009,2025-07-03,Interested,22500000,,,,25,,
O01478,A0302,RM001,F005,2025-05-06,Lost,123250000,,2025-07-23,78.0,0,C025,Client Risk Appetite
O01479,A0322,RM006,F001,2026-04-08,Lost,5000000,,2026-08-28,142.0,0,,Timing - Deferred
O01480,A0252,RM008,F007,2025-10-23,Due Diligence,19250000,,,,50,,
O01481,A0167,RM008,F002,2026-03-18,Due Diligence,33500000,,,,50,,
O01482,A0229,RM002,F007,2026-02-01,Soft Circle,15250000,,,,75,,
O01483,A0274,RM001,F005,2025-11-12,Prospect,4250000,,,,10,,
O01484,A0343,RM004,F003,2025-05-24,Prospect,224250000,,,,10,,
O01485,A0215,RM005,F007,2026-03-20,Interested,248000000,,,,25,,
O01486,A0349,RM014,F009,2026-01-18,Due Diligence,62750000,,,,50,,
O01487,A0153,RM010,F002,2025-07-10,Due Diligence,97000000,,,,50,,
O01488,A0302,RM001,F006,2026-03-22,Committed,137750000,149000000.0,2026-09-02,164.0,100,C022,
O01489,A0240,RM005,F004,2025-11-18,Prospect,7500000,,,,10,,
O01490,A0031,RM010,F008,2026-03-19,Prospect,7500000,,,,10,,
O01491,A0198,RM014,F001,2026-02-12,Due Diligence,165500000,,,,50,,
O01492,A0303,RM014,F010,2025-08-30,Due Diligence,183250000,,,,50,,
O01493,A0266,RM010,F001,2025-10-18,Due Diligence,5000000,,,,50,C026,
O01494,A0220,RM015,F002,2025-09-05,Lost,5000000,,2026-03-01,177.0,0,,Allocation Already Filled
O01495,A0315,RM016,F007,2025-11-13,Interested,5000000,,,,25,,
O01496,A0360,RM013,F006,2025-09-19,Prospect,59250000,,,,10,C009,
O01497,A0056,RM011,F006,2026-03-31,Interested,14500000,,,,25,,
O01498,A0100,RM006,F008,2025-08-21,Soft Circle,17750000,,,,75,,
O01499,A0397,RM013,F008,2025-09-15,Lost,10750000,,2025-10-12,27.0,0,,Pricing/Fee Concerns
O01500,A0095,RM003,F005,2025-09-24,Lost,77000000,,2026-01-22,120.0,0,,Pricing/Fee Concerns
